43022,0
43023,1
43024,1
43025,1
43026,1
43027,1
43028,1
43029,1
43030,0
43031,1
43032,1
43033,1
43034,1
43035,1
43036,1
43037,1
43038,1
43039,0
43040,1
43041,1
43042,1
43043,1
43044,1
43045,1
43046,1
43047,1
43048,1
43049,1
43050,1
43051,1
43052,0
43053,1
43054,1
43055,1
43056,1
43057,1
43058,1
43059,1
43060,1
43061,1
43062,1
43063,1
43064,1
43065,1
43066,1
43067,0
43068,1
43069,1
43070,1
43071,1
43072,1
43073,1
43074,1
43075,1
43076,1
43077,1
43078,1
43079,1
43080,1
43081,1
43082,1
43083,1
43084,1
43085,1
43086,1
43087,1
43088,1
43089,1
43090,0
43091,1
43092,1
43093,1
43094,1
43095,1
43096,1
43097,1
43098,0
43099,1
43100,1
43101,1
43102,1
43103,1
43104,1
43105,0
43106,1
43107,1
43108,1
43109,0
43110,1
43111,1
43112,1
43113,1
43114,0
43115,1
43116,1
43117,1
43118,1
43119,1
43120,1
43121,1
43122,1
43123,0
43124,1
43125,1
43126,1
43127,1
43128,1
43129,1
43130,1
43131,1
43132,1
43133,1
43134,1
43135,1
43136,1
43137,1
43138,1
43139,1
43140,0
43141,0
43142,1
43143,1
43144,1
43145,1
43146,1
43147,1
43148,1
43149,1
43150,0
43151,1
43152,1
43153,1
43154,1
43155,1
43156,0
43157,1
43158,1
43159,0
43160,1
43161,1
43162,1
43163,1
43164,1
43165,1
43166,1
43167,1
43168,1
43169,1
43170,1
43171,1
43172,1
43173,1
43174,1
43175,1
43176,1
43177,1
43178,0
43179,1
43180,0
43181,1
43182,1
43183,1
43184,1
43185,1
43186,1
43187,0
43188,1
43189,1
43190,1
43191,1
43192,1
43193,1
43194,1
43195,1
43196,0
43197,1
43198,1
43199,1
43200,1
43201,1
43202,1
43203,1
43204,0
43205,1
43206,1
43207,1
43208,1
43209,1
43210,1
43211,0
43212,1
43213,1
43214,1
43215,1
43216,1
43217,1
43218,1
43219,1
43220,1
43221,1
43222,1
43223,1
43224,1
43225,1
43226,1
43227,1
43228,1
43229,1
43230,1
43231,1
43232,1
43233,1
43234,1
43235,1
43236,1
43237,1
43238,1
43239,1
43240,1
43241,0
43242,1
43243,1
43244,1
43245,1
43246,1
43247,1
43248,1
43249,1
43250,1
43251,1
43252,1
43253,1
43254,1
43255,1
43256,1
43257,1
43258,1
43259,1
43260,1
43261,1
43262,1
43263,0
43264,1
43265,1
43266,1
43267,1
43268,1
43269,1
43270,1
43271,1
43272,1
43273,1
43274,1
43275,0
43276,1
43277,1
43278,1
43279,1
43280,0
43281,1
43282,1
43283,1
43284,1
43285,1
43286,1
43287,1
43288,0
43289,0
43290,1
43291,1
43292,1
43293,1
43294,1
43295,1
43296,1
43297,1
43298,1
43299,1
43300,1
43301,1
43302,1
43303,1
43304,1
43305,1
43306,0
43307,1
43308,1
43309,1
43310,1
43311,1
43312,1
43313,1
43314,1
43315,1
43316,1
43317,0
43318,0
43319,1
43320,1
43321,0
43322,1
43323,1
43324,1
43325,1
43326,1
43327,1
43328,1
43329,1
43330,1
43331,1
43332,1
43333,1
43334,1
43335,1
43336,1
43337,1
43338,1
43339,1
43340,1
43341,1
43342,0
43343,1
43344,1
43345,1
43346,1
43347,1
43348,1
43349,1
43350,1
43351,1
43352,1
43353,1
43354,1
43355,1
43356,1
43357,1
43358,1
43359,1
43360,1
43361,1
43362,1
43363,1
43364,1
43365,1
43366,1
43367,1
43368,1
43369,1
43370,1
43371,1
43372,1
43373,1
43374,1
43375,1
43376,1
43377,1
43378,1
43379,1
43380,0
43381,1
43382,1
43383,1
43384,1
43385,1
43386,1
43387,1
43388,1
43389,0
43390,1
43391,1
43392,1
43393,1
43394,1
43395,1
43396,1
43397,0
43398,1
43399,1
43400,1
43401,1
43402,1
43403,1
43404,1
43405,1
43406,1
43407,1
43408,1
43409,1
43410,1
43411,1
43412,1
43413,1
43414,1
43415,1
43416,1
43417,1
43418,0
43419,1
43420,1
43421,1
43422,1
43423,1
43424,1
43425,1
43426,1
43427,1
43428,1
43429,1
43430,1
43431,1
43432,0
43433,1
43434,1
43435,1
43436,1
43437,1
43438,1
43439,1
43440,1
43441,0
43442,1
43443,1
43444,1
43445,1
43446,0
43447,1
43448,1
43449,1
43450,1
43451,1
43452,1
43453,1
43454,1
43455,1
43456,1
43457,1
43458,1
43459,1
43460,1
43461,1
43462,1
43463,1
43464,0
43465,1
43466,0
43467,1
43468,0
43469,1
43470,1
43471,1
43472,1
43473,1
43474,1
43475,1
43476,1
43477,0
43478,1
43479,1
43480,1
43481,1
43482,0
43483,1
43484,1
43485,0
43486,1
43487,1
43488,1
43489,1
43490,1
43491,1
43492,1
43493,1
43494,1
43495,1
43496,1
43497,1
43498,1
43499,1
43500,1
43501,1
43502,1
43503,1
43504,1
43505,1
43506,1
43507,1
43508,1
43509,1
43510,1
43511,1
43512,1
43513,1
43514,1
43515,0
43516,1
43517,0
43518,1
43519,1
43520,1
43521,1
43522,0
43523,1
43524,1
43525,1
43526,1
43527,1
43528,1
43529,0
43530,1
43531,1
43532,1
43533,1
43534,1
43535,0
43536,1
43537,1
43538,1
43539,1
43540,1
43541,1
43542,1
43543,1
43544,1
43545,1
43546,1
43547,1
43548,0
43549,1
43550,1
43551,1
43552,1
43553,1
43554,1
43555,1
43556,0
43557,1
43558,1
43559,1
43560,1
43561,1
43562,1
43563,1
43564,1
43565,1
43566,1
43567,1
43568,1
43569,1
43570,1
43571,1
43572,1
43573,1
43574,1
43575,1
43576,1
43577,1
43578,1
43579,1
43580,1
43581,1
43582,1
43583,1
43584,1
43585,1
43586,0
43587,1
43588,1
43589,1
43590,0
43591,1
43592,1
43593,1
43594,1
43595,1
43596,1
43597,1
43598,1
43599,0
43600,1
43601,1
43602,1
43603,1
43604,1
43605,1
43606,1
43607,1
43608,1
43609,1
43610,1
43611,1
43612,1
43613,0
43614,1
43615,1
43616,1
43617,1
43618,1
43619,1
43620,1
43621,1
43622,1
43623,1
43624,1
43625,1
43626,0
43627,1
43628,1
43629,1
43630,1
43631,0
43632,1
43633,1
43634,1
43635,1
43636,1
43637,1
43638,1
43639,1
43640,1
43641,1
43642,1
43643,1
43644,1
43645,1
43646,1
43647,1
43648,1
43649,1
43650,1
43651,1
43652,1
43653,1
43654,1
43655,1
43656,1
43657,1
43658,1
43659,1
43660,1
43661,1
43662,1
43663,1
43664,1
43665,1
43666,1
43667,1
43668,1
43669,1
43670,1
43671,1
43672,0
43673,1
43674,1
43675,1
43676,1
43677,1
43678,1
43679,1
43680,1
43681,0
43682,0
43683,1
43684,1
43685,0
43686,1
43687,1
43688,1
43689,1
43690,1
43691,1
43692,1
43693,1
43694,1
43695,1
43696,1
43697,1
43698,1
43699,1
43700,1
43701,1
43702,1
43703,1
43704,1
43705,1
43706,1
43707,1
43708,1
43709,1
43710,1
43711,1
43712,1
43713,1
43714,1
43715,1
43716,1
43717,1
43718,1
43719,1
43720,0
43721,1
43722,1
43723,1
43724,1
43725,1
43726,1
43727,1
43728,0
43729,1
43730,1
43731,1
43732,1
43733,0
43734,0
43735,1
43736,1
43737,1
43738,1
43739,1
43740,1
43741,1
43742,1
43743,1
43744,1
43745,1
43746,1
43747,1
43748,1
43749,1
43750,1
43751,1
43752,1
43753,0
43754,1
43755,1
43756,1
43757,1
43758,1
43759,1
43760,1
43761,1
43762,1
43763,1
43764,1
43765,1
43766,0
43767,1
43768,1
43769,0
43770,1
43771,1
43772,1
43773,1
43774,0
43775,1
43776,1
43777,1
43778,1
43779,1
43780,1
43781,1
43782,1
43783,1
43784,1
43785,1
43786,1
43787,1
43788,1
43789,1
43790,1
43791,1
43792,1
43793,1
43794,1
43795,1
43796,1
43797,1
43798,1
43799,1
43800,1
43801,1
43802,1
43803,1
43804,1
43805,1
43806,1
43807,1
43808,1
43809,1
43810,1
43811,1
43812,1
43813,1
43814,1
43815,1
43816,1
43817,1
43818,0
43819,1
43820,1
43821,1
43822,1
43823,1
43824,1
43825,1
43826,1
43827,1
43828,1
43829,1
43830,1
43831,0
43832,1
43833,1
43834,1
43835,1
43836,1
43837,1
43838,0
43839,1
43840,1
43841,1
43842,1
43843,1
43844,1
43845,1
43846,1
43847,1
43848,1
43849,1
43850,1
43851,1
43852,1
43853,1
43854,1
43855,1
43856,1
43857,1
43858,1
43859,1
43860,1
43861,0
43862,1
43863,1
43864,1
43865,1
43866,1
43867,1
43868,1
43869,1
43870,1
43871,1
43872,1
43873,1
43874,1
43875,1
43876,1
43877,1
43878,1
43879,1
43880,1
43881,1
43882,1
43883,1
43884,1
43885,1
43886,1
43887,1
43888,0
43889,0
43890,0
43891,1
43892,1
43893,1
43894,1
43895,1
43896,1
43897,1
43898,1
43899,0
43900,1
43901,1
43902,1
43903,0
43904,1
43905,1
43906,1
43907,1
43908,0
43909,1
43910,1
43911,1
43912,1
43913,1
43914,1
43915,1
43916,1
43917,1
43918,1
43919,1
43920,1
43921,0
43922,0
43923,1
43924,1
43925,1
43926,1
43927,1
43928,1
43929,1
43930,1
43931,1
43932,0
43933,1
43934,1
43935,1
43936,1
43937,1
43938,1
43939,1
43940,1
43941,1
43942,1
43943,1
43944,1
43945,1
43946,1
43947,1
43948,1
43949,1
43950,0
43951,1
43952,1
43953,1
43954,1
43955,1
43956,1
43957,1
43958,1
43959,1
43960,1
43961,1
43962,1
43963,1
43964,1
43965,1
43966,1
43967,1
43968,0
43969,0
43970,1
43971,1
43972,1
43973,1
43974,1
43975,1
43976,1
43977,0
43978,1
43979,1
43980,1
43981,1
43982,1
43983,1
43984,1
43985,1
43986,1
43987,1
43988,1
43989,1
43990,1
43991,1
43992,1
43993,1
43994,1
43995,1
43996,1
43997,1
43998,1
43999,0
44000,1
44001,1
44002,1
44003,1
44004,1
44005,1
44006,1
44007,1
44008,0
44009,1
44010,1
44011,1
44012,1
44013,1
44014,1
44015,1
44016,1
44017,1
44018,1
44019,1
44020,1
44021,1
44022,0
44023,1
44024,1
44025,1
44026,1
44027,1
44028,1
44029,1
44030,1
44031,1
44032,1
44033,1
44034,1
44035,1
44036,1
44037,1
44038,1
44039,1
44040,0
44041,1
44042,1
44043,0
44044,0
44045,1
44046,1
44047,1
44048,0
44049,1
44050,1
44051,1
44052,1
44053,1
44054,1
44055,1
44056,1
44057,1
44058,1
44059,1
44060,1
44061,1
44062,1
44063,1
44064,0
44065,0
44066,1
44067,1
44068,1
44069,0
44070,1
44071,1
44072,1
44073,1
44074,1
44075,1
44076,1
44077,1
44078,1
44079,1
44080,1
44081,1
44082,1
44083,1
44084,1
44085,1
44086,0
44087,1
44088,1
44089,1
44090,1
44091,1
44092,1
44093,1
44094,1
44095,1
44096,1
44097,1
44098,1
44099,1
44100,1
44101,1
44102,1
44103,1
44104,1
44105,0
44106,1
44107,1
44108,1
44109,1
44110,0
44111,1
44112,0
44113,1
44114,1
44115,1
44116,0
44117,1
44118,1
44119,1
44120,1
44121,0
44122,0
44123,1
44124,1
44125,1
44126,1
44127,1
44128,1
44129,0
44130,1
44131,1
44132,1
44133,1
44134,1
44135,0
44136,1
44137,1
44138,1
44139,1
44140,1
44141,1
44142,1
44143,1
44144,1
44145,1
44146,0
44147,1
44148,1
44149,1
44150,1
44151,1
44152,1
44153,1
44154,1
44155,1
44156,1
44157,0
44158,1
44159,0
44160,1
44161,1
44162,1
44163,1
44164,1
44165,1
44166,1
44167,1
44168,1
44169,1
44170,1
44171,1
44172,1
44173,1
44174,1
44175,1
44176,1
44177,1
44178,1
44179,1
44180,1
44181,1
44182,1
44183,1
44184,1
44185,1
44186,1
44187,1
44188,1
44189,1
44190,1
44191,1
44192,1
44193,1
44194,1
44195,1
44196,1
44197,0
44198,1
44199,1
44200,1
44201,0
44202,1
44203,1
44204,1
44205,1
44206,1
44207,1
44208,1
44209,1
44210,1
44211,1
44212,1
44213,1
44214,1
44215,1
44216,1
44217,0
44218,1
44219,1
44220,1
44221,1
44222,1
44223,1
44224,1
44225,1
44226,1
44227,1
44228,1
44229,1
44230,1
44231,1
44232,1
44233,1
44234,1
44235,1
44236,1
44237,1
44238,1
44239,1
44240,1
44241,1
44242,1
44243,1
44244,1
44245,1
44246,1
44247,0
44248,1
44249,1
44250,1
44251,1
44252,1
44253,1
44254,1
44255,1
44256,1
44257,1
44258,1
44259,1
44260,1
44261,1
44262,1
44263,1
44264,1
44265,1
44266,0
44267,1
44268,1
44269,1
44270,1
44271,1
44272,1
44273,0
44274,1
44275,1
44276,1
44277,1
44278,1
44279,1
44280,1
44281,0
44282,1
44283,0
44284,0
44285,1
44286,1
44287,1
44288,1
44289,1
44290,1
44291,1
44292,1
44293,1
44294,1
44295,1
44296,1
44297,1
44298,1
44299,1
44300,1
44301,1
44302,1
44303,1
44304,1
44305,1
44306,1
44307,1
44308,1
44309,1
44310,1
44311,1
44312,1
44313,1
44314,1
44315,1
44316,1
44317,1
44318,1
44319,1
44320,1
44321,1
44322,1
44323,1
44324,1
44325,1
44326,1
44327,1
44328,1
44329,1
44330,1
44331,1
44332,1
44333,1
44334,1
44335,1
44336,1
44337,1
44338,1
44339,1
44340,1
44341,1
44342,1
44343,1
44344,1
44345,1
44346,0
44347,1
44348,1
44349,1
44350,1
44351,1
44352,1
44353,1
44354,0
44355,1
44356,1
44357,1
44358,1
44359,1
44360,1
44361,1
44362,0
44363,1
44364,1
44365,0
44366,1
44367,1
44368,1
44369,0
44370,1
44371,1
44372,1
44373,1
44374,1
44375,1
44376,1
44377,1
44378,1
44379,1
44380,1
44381,1
44382,1
44383,1
44384,1
44385,1
44386,1
44387,1
44388,1
44389,1
44390,1
44391,1
44392,1
44393,1
44394,1
44395,1
44396,1
44397,1
44398,1
44399,1
44400,1
44401,1
44402,1
44403,1
44404,1
44405,0
44406,1
44407,1
44408,1
44409,1
44410,1
44411,1
44412,1
44413,1
44414,1
44415,1
44416,1
44417,1
44418,1
44419,1
44420,1
44421,1
44422,1
44423,1
44424,1
44425,1
44426,0
44427,1
44428,1
44429,1
44430,1
44431,1
44432,1
44433,1
44434,1
44435,1
44436,1
44437,1
44438,1
44439,1
44440,1
44441,1
44442,1
44443,1
44444,1
44445,1
44446,0
44447,0
44448,1
44449,1
44450,1
44451,0
44452,1
44453,0
44454,1
44455,1
44456,1
44457,1
44458,1
44459,1
44460,1
44461,1
44462,1
44463,1
44464,1
44465,1
44466,1
44467,1
44468,1
44469,1
44470,1
44471,1
44472,1
44473,1
44474,1
44475,1
44476,0
44477,1
44478,1
44479,1
44480,1
44481,1
44482,1
44483,1
44484,0
44485,1
44486,1
44487,0
44488,1
44489,1
44490,1
44491,1
44492,0
44493,1
44494,1
44495,0
44496,1
44497,0
44498,1
44499,1
44500,1
44501,0
44502,1
44503,1
44504,1
44505,1
44506,1
44507,1
44508,1
44509,1
44510,1
44511,1
44512,1
44513,1
44514,1
44515,1
44516,1
44517,1
44518,1
44519,0
44520,1
44521,1
44522,1
44523,1
44524,1
44525,1
44526,1
44527,1
44528,1
44529,1
44530,1
44531,1
44532,1
44533,1
44534,1
44535,1
44536,1
44537,1
44538,1
44539,1
44540,1
44541,0
44542,1
44543,1
44544,1
44545,1
44546,1
44547,1
44548,1
44549,1
44550,0
44551,1
44552,1
44553,1
44554,1
44555,0
44556,1
44557,1
44558,1
44559,1
44560,1
44561,0
44562,1
44563,1
44564,1
44565,1
44566,1
44567,1
44568,1
44569,1
44570,1
44571,1
44572,1
44573,1
44574,1
44575,1
44576,1
44577,1
44578,1
44579,1
44580,1
44581,1
44582,1
44583,1
44584,1
44585,1
44586,1
44587,0
44588,1
44589,1
44590,1
44591,1
44592,1
44593,1
44594,1
44595,1
44596,1
44597,1
44598,1
44599,1
44600,0
44601,1
44602,1
44603,1
44604,1
44605,1
44606,0
44607,1
44608,1
44609,1
44610,1
44611,1
44612,1
44613,1
44614,1
44615,1
44616,1
44617,1
44618,1
44619,1
44620,1
44621,1
44622,1
44623,1
44624,1
44625,1
44626,0
44627,1
44628,1
44629,0
44630,1
44631,1
44632,1
44633,1
44634,1
44635,1
44636,1
44637,1
44638,0
44639,1
44640,1
44641,1
44642,1
44643,1
44644,1
44645,1
44646,0
44647,1
44648,1
44649,0
44650,1
44651,1
44652,0
44653,1
44654,1
44655,1
44656,1
44657,1
44658,1
44659,1
44660,1
44661,1
44662,1
44663,1
44664,1
44665,1
44666,1
44667,1
44668,1
44669,1
44670,1
44671,1
44672,0
44673,0
44674,1
44675,1
44676,1
44677,1
44678,0
44679,1
44680,1
44681,1
44682,1
44683,1
44684,1
44685,1
44686,1
44687,1
44688,1
44689,1
44690,1
44691,1
44692,1
44693,1
44694,1
44695,0
44696,1
44697,1
44698,1
44699,1
44700,1
44701,1
44702,1
44703,1
44704,1
44705,1
44706,0
44707,1
44708,1
44709,1
44710,1
44711,1
44712,1
44713,1
44714,1
44715,1
44716,1
44717,1
44718,1
44719,1
44720,1
44721,1
44722,1
44723,1
44724,1
44725,1
44726,1
44727,1
44728,1
44729,1
44730,0
44731,0
44732,1
44733,1
44734,1
44735,1
44736,0
44737,1
44738,1
44739,0
44740,1
44741,1
44742,1
44743,1
44744,1
44745,1
44746,1
44747,1
44748,1
44749,1
44750,1
44751,0
44752,1
44753,1
44754,1
44755,1
44756,1
44757,1
44758,1
44759,1
44760,1
44761,1
44762,1
44763,1
44764,1
44765,1
44766,1
44767,0
44768,1
44769,1
44770,1
44771,0
44772,1
44773,1
44774,1
44775,1
44776,1
44777,1
44778,1
44779,1
44780,0
44781,1
44782,1
44783,1
44784,0
44785,1
44786,1
44787,1
44788,1
44789,1
44790,1
44791,0
44792,1
44793,0
44794,1
44795,1
44796,1
44797,1
44798,1
44799,1
44800,1
44801,1
44802,1
44803,1
44804,1
44805,1
44806,1
44807,1
44808,1
44809,1
44810,1
44811,1
44812,1
44813,1
44814,1
44815,1
44816,1
44817,1
44818,1
44819,1
44820,1
44821,1
44822,1
44823,1
44824,1
44825,0
44826,1
44827,1
44828,1
44829,1
44830,1
44831,0
44832,1
44833,1
44834,0
44835,1
44836,0
44837,1
44838,1
44839,1
44840,1
44841,1
44842,0
44843,1
44844,1
44845,1
44846,1
44847,1
44848,1
44849,1
44850,1
44851,1
44852,0
44853,1
44854,1
44855,1
44856,1
44857,1
44858,1
44859,1
44860,1
44861,1
44862,1
44863,1
44864,1
44865,1
44866,1
44867,1
44868,1
44869,1
44870,1
44871,1
44872,1
44873,1
44874,1
44875,1
44876,1
44877,1
44878,1
44879,0
44880,1
44881,1
44882,1
44883,0
44884,1
44885,1
44886,1
44887,1
44888,1
44889,1
44890,1
44891,1
44892,1
44893,0
44894,1
44895,1
44896,1
44897,1
44898,0
44899,1
44900,0
44901,1
44902,1
44903,1
44904,1
44905,1
44906,1
44907,1
44908,1
44909,1
44910,1
44911,1
44912,1
44913,1
44914,1
44915,1
44916,0
44917,0
44918,1
44919,1
44920,1
44921,1
44922,1
44923,0
44924,1
44925,1
44926,1
44927,1
44928,1
44929,1
44930,1
44931,1
44932,1
44933,1
44934,1
44935,0
44936,1
44937,0
44938,1
44939,1
44940,1
44941,1
44942,1
44943,1
44944,1
44945,1
44946,1
44947,1
44948,1
44949,1
44950,1
44951,1
44952,1
44953,1
44954,1
44955,1
44956,1
44957,1
44958,1
44959,1
44960,1
44961,1
44962,0
44963,1
44964,1
44965,1
44966,1
44967,1
44968,1
44969,1
44970,1
44971,1
44972,1
44973,1
44974,1
44975,1
44976,1
44977,0
44978,1
44979,1
44980,1
44981,1
44982,0
44983,1
44984,0
44985,1
44986,1
44987,1
44988,1
44989,1
44990,1
44991,1
44992,1
44993,1
44994,1
44995,1
44996,1
44997,1
44998,1
44999,1
45000,0
45001,1
45002,1
45003,1
45004,1
45005,0
45006,1
45007,0
45008,1
45009,1
45010,1
45011,0
45012,1
45013,1
45014,1
45015,1
45016,1
45017,1
45018,1
45019,1
45020,1
45021,1
45022,1
45023,1
45024,1
45025,1
45026,1
45027,0
45028,1
45029,1
45030,1
45031,1
45032,1
45033,1
45034,1
45035,1
45036,1
45037,1
45038,1
45039,1
45040,1
45041,1
45042,1
45043,1
45044,0
45045,1
45046,1
45047,1
45048,1
45049,1
45050,1
45051,1
45052,1
45053,1
45054,1
45055,1
45056,1
45057,1
45058,1
45059,1
45060,0
45061,1
45062,0
45063,1
45064,1
45065,1
45066,1
45067,1
45068,1
45069,1
45070,0
45071,1
45072,1
45073,1
45074,1
45075,1
45076,1
45077,1
45078,0
45079,1
45080,1
45081,1
45082,1
45083,1
45084,1
45085,1
45086,0
45087,1
45088,1
45089,0
45090,0
45091,1
45092,1
45093,1
45094,1
45095,1
45096,1
45097,1
45098,1
45099,1
45100,1
45101,1
45102,1
45103,1
45104,1
45105,1
45106,1
